,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Members,order,family,genus
265,VC_1250_0,2,16.939929825800544,13.378185563405442,0.5587395393261017,0.6666666666666666,4.69041575982343,4.69041575982343,1,1,1.0,4.69041575982343,"k141_203614||full,k141_430439||full",['Unassigned'],['Unassigned'],['Unassigned']
266,VC_1251_0,2,4.700519635920049,6.629007250328417,0.41489107913459633,0.5,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,"k141_21174||full,k141_55179||full",['Unassigned'],['Unassigned'],['Unassigned']
267,VC_1252_0,3,7.100046756899918,0,1.0,1,1.0,2.0,3,3,1.0,1.5773502691896255,"k141_202565||full,k141_204316||full,k141_310879||full",['Unassigned'],['Unassigned'],['Unassigned']
268,VC_1253_0,2,1.9110101417951797,0,1.0,1,3.872983346207417,3.872983346207417,1,1,1.0,3.872983346207417,"k141_202615||full,k141_593375||full",['Unassigned'],['Unassigned'],['Unassigned']
269,VC_1254_0,2,3.700534628249645,3.906197984586539,0.48648149167292654,1.0,2.0,2.0,1,1,1.0,2.0,"k141_300904||full,k141_300985||full",['Unassigned'],['Unassigned'],['Unassigned']
270,VC_1255_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_203372||full,k141_562905||full",['Unassigned'],['Unassigned'],['Unassigned']
271,VC_1256_0,2,5.700519635903211,7.90466321771429,0.4189961794146333,0.4795001221869535,0.0,0.0,1,1,1.0,0.0,"k141_232489||full,k141_462562||full",['Unassigned'],['Unassigned'],['Unassigned']
272,VC_1257_0,3,21.812326103465907,11.400363810383249,0.6567467483075052,0.03571428571428571,1.4142135623730951,2.0,3,3,1.0,1.6094757082487299,"k141_477884||full,k141_599658||full,k141_88862||full",['Unassigned'],['Unassigned'],['Unassigned']
273,VC_1258_0,3,10.196919289077513,0,1.0,1,1.0,1.4142135623730951,3,3,1.0,1.1380711874576983,"k141_203631||full,k141_255309||full,k141_364384||full",['Unassigned'],['Unassigned'],['Unassigned']
274,VC_1259_0,3,9.401039271840098,0,1.0,1,1.0,1.4142135623730951,3,3,1.0,1.1380711874576983,"k141_203650||full,k141_217662||full,k141_545972||full",['Unassigned'],['Unassigned'],['Unassigned']
275,VC_125_0,4,231.3047838799407,2133.696722689344,0.09780322897784353,0.00016917820034364976,7.0,9.0,6,5,0.8333333333333334,8.03826221906048,"Staphylococcus~phage~IME-SA4,Staphylococcus~phage~StB20,Staphylococcus~phage~StB20-like,Staphylococcus~phage~phiRS7",['Unassigned'],['Unassigned'],['Unassigned']
276,VC_1260_0,2,2.2442285664244874,0,1.0,1,2.23606797749979,2.23606797749979,1,1,1.0,2.23606797749979,"k141_203821||full,k141_341936||full",['Unassigned'],['Unassigned'],['Unassigned']
277,VC_1261_0,2,3.554406592457399,5.113290435896769,0.4100750846309073,0.6666666666666666,2.23606797749979,2.23606797749979,1,1,1.0,2.23606797749979,"k141_408849||full,k141_482010||full",['Unassigned'],['Unassigned'],['Unassigned']
278,VC_1262_0,3,30.364170292766232,5.994899818767664,0.8351195506271776,0.2,2.0,3.4641016151377544,3,3,1.0,2.8754597584353783,"k141_204558||full,k141_428561||full,k141_510898||full",['Unassigned'],['Unassigned'],['Unassigned']
279,VC_1263_0,2,5.700519635903211,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_204622||full,k141_204650||full",['Unassigned'],['Unassigned'],['Unassigned']
280,VC_1264_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_204632||full,k141_245905||full",['Unassigned'],['Unassigned'],['Unassigned']
281,VC_1265_0,2,1.884609984986934,5.1306797859532685,0.2686432131133986,0.13361440253771614,5.0,5.0,1,1,1.0,5.0,"k141_204881||full,k141_228535||full",['Unassigned'],['Unassigned'],['Unassigned']
282,VC_1266_0,2,36.231375438981445,3.220155192973806,0.9183769262841853,0.4795001221869535,0.0,0.0,1,1,1.0,0.0,"k141_447249||full,k141_447386||full",['Unassigned'],['Unassigned'],['Unassigned']
283,VC_1267_0,4,30.89761723826706,0,1.0,1,1.0,1.7320508075688772,6,6,1.0,1.2600796553858444,"k141_204965||full,k141_358036||full,k141_380985||full,k141_459231||full",['Unassigned'],['Unassigned'],['Unassigned']
284,VC_1268_0,3,3.7157733882301294,0,1.0,1,0.0,0.0,3,3,1.0,0.0,"k141_205262||full,k141_516498||full,k141_81050||full",['Unassigned'],['Unassigned'],['Unassigned']
285,VC_1269_0,2,5.700519635903211,3.8470561020556073,0.59706461539125,0.4795001221869535,0.0,0.0,1,1,1.0,0.0,"k141_205307||full,k141_205331||full",['Unassigned'],['Unassigned'],['Unassigned']
286,VC_126_0,37,51297.699114482784,28678.39226019226,0.6414129301988686,1.9520666914658042e-264,3.3166247903554,10.14889156509222,666,508,0.7627627627627628,8.104932618408673,"Staphylococcus~phage~3MRA,Staphylococcus~phage~B166,Staphylococcus~phage~B236,Staphylococcus~phage~DW2,Staphylococcus~phage~ROSA,Staphylococcus~phage~SA12,Staphylococcus~phage~SA13,Staphylococcus~phage~SA97,Staphylococcus~phage~StauST398-1,Staphylococcus~phage~StauST398-3,Staphylococcus~phage~StauST398-5,Staphylococcus~phage~phiJB,Staphylococcus~phage~phiNM,Staphylococcus~virus~11,Staphylococcus~virus~187,Staphylococcus~virus~29,Staphylococcus~virus~52a,Staphylococcus~virus~53,Staphylococcus~virus~55,Staphylococcus~virus~69,Staphylococcus~virus~71,Staphylococcus~virus~80,Staphylococcus~virus~80alpha,Staphylococcus~virus~85,Staphylococcus~virus~88,Staphylococcus~virus~92,Staphylococcus~virus~96,Staphylococcus~virus~IPLA88,Staphylococcus~virus~SAP26,Staphylococcus~virus~X2,Staphylococcus~virus~phiETA,Staphylococcus~virus~phiETA2,Staphylococcus~virus~phiETA3,Staphylococcus~virus~phiMR11,Staphylococcus~virus~phiMR25,Staphylococcus~virus~phiNM2,Staphylococcus~virus~phiNM4","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Phietavirus']"
287,VC_1270_0,4,63.52505137811742,25.317575676926264,0.715028961702805,0.00492203567532315,1.0,1.7320508075688772,6,6,1.0,1.2600796553858447,"k141_283188||full,k141_362753||full,k141_367830||full,k141_444283||full",['Unassigned'],['Unassigned'],['Unassigned']
288,VC_1271_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_206377||full,k141_592638||full",['Unassigned'],['Unassigned'],['Unassigned']
289,VC_1272_0,3,22.58411216965866,3.156481576296345,0.8773733967658626,0.6373518882339371,2.0,2.449489742783178,3,3,1.0,2.1498299142610593,"k141_206586||full,k141_29165||full,k141_342773||full",['Unassigned'],['Unassigned'],['Unassigned']
290,VC_1273_0,3,8.196930533195882,0,1.0,1,1.7320508075688772,2.23606797749979,3,3,1.0,1.9893729283562223,"k141_207130||full,k141_262222||full,k141_296497||full",['Unassigned'],['Unassigned'],['Unassigned']
291,VC_1274_0,2,4.098467140683082,0,1.0,1,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"k141_207238||full,k141_384585||full",['Unassigned'],['Unassigned'],['Unassigned']
292,VC_1275_0,2,2.4830956621801192,0,1.0,1,2.0,2.0,1,1,1.0,2.0,"k141_207735||full,k141_207796||full",['Unassigned'],['Unassigned'],['Unassigned']
293,VC_1278_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_208142||full,k141_535736||full",['Unassigned'],['Unassigned'],['Unassigned']
294,VC_1279_0,4,7.431546776460259,0,1.0,1,0.0,0.0,6,6,1.0,0.0,"k141_208155||full,k141_355703||full,k141_409778||full,k141_597535||full",['Unassigned'],['Unassigned'],['Unassigned']
295,VC_127_0,1,0,1.6685594813989546,0.0,1,0,0,1,1,1,0,Bacillus~phage~SP-15,['Unassigned'],['Unassigned'],['Unassigned']
296,VC_127_1,1,0,7.39403283580384,0.0,1,0,0,1,1,1,0,Bacillus~virus~G,['Caudovirales'],['Myoviridae'],['Unassigned']
297,VC_1280_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_208515||full,k141_463845||full",['Unassigned'],['Unassigned'],['Unassigned']
298,VC_1281_0,2,4.700519635920049,5.966131353875712,0.44067436352954603,0.6666666666666666,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,"k141_208856||full,k141_331187||full",['Unassigned'],['Unassigned'],['Unassigned']
299,VC_1282_0,2,2.1304420322221223,8.159558552853117,0.2070400302320823,1.0,8.831760866327848,8.831760866327848,1,1,1.0,8.831760866327848,"k141_279081||full,k141_485181||full",['Unassigned'],['Unassigned'],['Unassigned']
300,VC_1283_0,3,3.7157733882301294,0,1.0,1,0.0,0.0,3,3,1.0,0.0,"k141_209417||full,k141_224113||full,k141_566855||full",['Unassigned'],['Unassigned'],['Unassigned']
301,VC_1284_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_209625||full,k141_530639||lt2gene",['Unassigned'],['Unassigned'],['Unassigned']
302,VC_1285_0,4,30.59076161517544,7.635859135498627,0.8002476027033077,0.3397277758660979,0.0,1.0,6,6,1.0,0.5,"k141_210153||full,k141_253719||full,k141_448847||full,k141_86873||full",['Unassigned'],['Unassigned'],['Unassigned']
303,VC_1286_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_210282||full,k141_51652||full",['Unassigned'],['Unassigned'],['Unassigned']
304,VC_1287_0,2,5.700519635903211,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_210352||full,k141_210370||full",['Unassigned'],['Unassigned'],['Unassigned']
305,VC_1288_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_210476||full,k141_231552||full",['Unassigned'],['Unassigned'],['Unassigned']
306,VC_1290_0,4,7.431546776460259,0,1.0,1,0.0,0.0,6,6,1.0,0.0,"k141_211315||full,k141_428436||full,k141_490567||full,k141_576069||full",['Unassigned'],['Unassigned'],['Unassigned']
307,VC_1291_0,2,3.3502903579724475,0,1.0,1,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,"k141_211515||full,k141_250503||full",['Unassigned'],['Unassigned'],['Unassigned']
308,VC_1292_0,2,5.098459644538757,0,1.0,1,1.0,1.0,1,1,1.0,1.0,"k141_21256||full,k141_86683||full",['Unassigned'],['Unassigned'],['Unassigned']
309,VC_1293_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_212826||full_1,k141_487291||full_1",['Unassigned'],['Unassigned'],['Unassigned']
310,VC_1294_0,2,4.098467140683082,0,1.0,1,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"k141_213254||full,k141_416385||full",['Unassigned'],['Unassigned'],['Unassigned']
311,VC_1295_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_213371||full,k141_6268||full",['Unassigned'],['Unassigned'],['Unassigned']
312,VC_1296_0,3,17.10155890770963,0,1.0,1,0.0,0.0,3,3,1.0,0.0,"k141_21345||full,k141_250664||full,k141_451894||full",['Unassigned'],['Unassigned'],['Unassigned']
313,VC_1297_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_2136||full,k141_5164||full",['Unassigned'],['Unassigned'],['Unassigned']
314,VC_1298_0,2,5.700519635903211,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_213757||full,k141_438039||full",['Unassigned'],['Unassigned'],['Unassigned']
315,VC_1299_0,5,12.385911294100431,0,1.0,1,0.0,0.0,10,10,1.0,0.0,"k141_213877||full,k141_285087||full,k141_286908||full,k141_286926||full,k141_94248||full",['Unassigned'],['Unassigned'],['Unassigned']
316,VC_129_0,3,9.92229847947742,16.54398914527062,0.3749032966073904,0.3285649834391966,3.0,4.123105625617661,3,3,1.0,3.621587670797201,"k141_101038||full,k141_413135||full,k141_413279||full",['Unassigned'],['Unassigned'],['Unassigned']
317,VC_12_0,2,148.50018097999006,84.5055612690532,0.6373241257774187,0.14466148777280907,4.123105625617661,4.123105625617661,1,1,1.0,4.123105625617661,"Aggregatibacter~phage~S1249,Haemophilus~phage~Aaphi23",['Unassigned'],['Unassigned'],['Unassigned']
318,VC_1300_0,2,4.399489640187264,0,1.0,1,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"k141_213989||full,k141_585556||full",['Unassigned'],['Unassigned'],['Unassigned']
319,VC_1301_0,2,6.76108258463276,34.91410114453007,0.16223282010156062,0.4,2.449489742783178,2.449489742783178,1,1,1.0,2.449489742783178,"k141_214061||full,k141_382043||full",['Unassigned'],['Unassigned'],['Unassigned']
320,VC_1302_0,4,7.431546776460259,0,1.0,1,0.0,0.0,6,6,1.0,0.0,"k141_214792||full,k141_298941||full,k141_460407||full,k141_99291||full",['Unassigned'],['Unassigned'],['Unassigned']
321,VC_1303_0,2,3.797440893008618,0,1.0,1,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"k141_21490||full,k141_526257||full",['Unassigned'],['Unassigned'],['Unassigned']
322,VC_1304_0,8,212.59340201068076,49.82110558829589,0.810143478559376,2.2943490993050264e-06,0.0,2.449489742783178,28,28,1.0,1.6323652051022417,"k141_214917||full,k141_269896||full,k141_344423||full,k141_484834||full,k141_54610||full,k141_54671||full,k141_582301||full,k141_64403||full",['Unassigned'],['Unassigned'],['Unassigned']
323,VC_1305_0,2,5.700519635903211,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_216126||full,k141_322791||full",['Unassigned'],['Unassigned'],['Unassigned']
324,VC_1306_0,4,7.431546776460259,0,1.0,1,0.0,0.0,6,6,1.0,0.0,"k141_216410||full,k141_522062||full,k141_546477||full,k141_582292||full",['Unassigned'],['Unassigned'],['Unassigned']
325,VC_1307_0,2,4.700519635920049,0,1.0,1,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,"k141_217995||full,k141_500813||full",['Unassigned'],['Unassigned'],['Unassigned']
326,VC_1308_0,3,3.7157733882301294,0,1.0,1,0.0,0.0,3,3,1.0,0.0,"k141_218123||full,k141_399306||full,k141_504584||full",['Unassigned'],['Unassigned'],['Unassigned']
327,VC_1309_0,2,4.700519635920049,0,1.0,1,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,"k141_218488||full,k141_527549||full",['Unassigned'],['Unassigned'],['Unassigned']
328,VC_130_0,2,270.2293898698939,277.02445045530794,0.49379167391372153,0.09780515025180961,6.48074069840786,6.48074069840786,1,1,1.0,6.48074069840786,"Staphylococcus~phage~6ec,Staphylococcus~phage~vB_SepS_SEP9",['Caudovirales'],['Siphoviridae'],['Sextaecvirus']
329,VC_1310_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_218500||full,k141_218510||full",['Unassigned'],['Unassigned'],['Unassigned']
330,VC_1311_0,2,3.3995121286502723,0,1.0,1,2.0,2.0,1,1,1.0,2.0,"k141_219120||full,k141_524341||full",['Unassigned'],['Unassigned'],['Unassigned']
331,VC_1312_0,2,5.700519635903211,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_219572||full,k141_364335||full",['Unassigned'],['Unassigned'],['Unassigned']
332,VC_1313_0,6,18.578866941150647,0,1.0,1,0.0,0.0,15,15,1.0,0.0,"k141_219579||full,k141_338149||full,k141_339821||full,k141_49125||full,k141_66958||full,k141_79019||full",['Unassigned'],['Unassigned'],['Unassigned']
333,VC_1314_0,3,3.7157733882301294,0,1.0,1,0.0,0.0,3,3,1.0,0.0,"k141_22034||full,k141_312243||full,k141_362641||full",['Unassigned'],['Unassigned'],['Unassigned']
334,VC_1315_0,2,3.700534628249645,17.042592918040093,0.17839810414276455,0.15001552127418566,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"k141_55370||full,k141_71751||full",['Unassigned'],['Unassigned'],['Unassigned']
335,VC_1316_0,3,8.785017584521613,2.077375293901289,0.8087552791404006,1.0,2.23606797749979,3.4641016151377544,3,3,1.0,2.7819736345673785,"k141_22062||full,k141_222709||full,k141_61796||full",['Unassigned'],['Unassigned'],['Unassigned']
336,VC_1317_0,4,34.20311781541927,0,1.0,1,0.0,0.0,6,6,1.0,0.0,"k141_220765||full,k141_368745||full,k141_489122||full,k141_78172||full",['Unassigned'],['Unassigned'],['Unassigned']
337,VC_1318_0,2,5.700519635903211,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_221067||full,k141_299678||full",['Unassigned'],['Unassigned'],['Unassigned']
338,VC_1319_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_221196||full,k141_428304||full",['Unassigned'],['Unassigned'],['Unassigned']
339,VC_131_0,1,0,29.303795979115005,0.0,1,0,0,1,1,1,0,k141_25151||full,['Unassigned'],['Unassigned'],['Unassigned']
340,VC_1320_0,3,15.20886860108049,0,1.0,1,2.0,3.1622776601683795,3,3,1.0,2.66356826163819,"k141_221228||full,k141_321766||full,k141_468195||full",['Unassigned'],['Unassigned'],['Unassigned']
341,VC_1321_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_221313||full,k141_60021||0_partial",['Unassigned'],['Unassigned'],['Unassigned']
342,VC_1322_0,11,68.12251211755228,0,1.0,1,0.0,0.0,55,55,1.0,0.0,"k141_221369||full,k141_231513||lt2gene,k141_24283||lt2gene,k141_26390||lt2gene,k141_294663||lt2gene,k141_374495||lt2gene,k141_426554||lt2gene,k141_442437||lt2gene,k141_479766||lt2gene,k141_555235||lt2gene,k141_598936||lt2gene",['Unassigned'],['Unassigned'],['Unassigned']
343,VC_1323_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_222016||full,k141_309624||full",['Unassigned'],['Unassigned'],['Unassigned']
344,VC_1324_0,3,13.101573900089743,13.996693524269974,0.48348382185911315,0.8544450676295319,1.0,1.7320508075688772,3,3,1.0,1.3820881233139908,"k141_344136||full,k141_548123||full,k141_571773||full",['Unassigned'],['Unassigned'],['Unassigned']
345,VC_1325_0,2,5.098459644538757,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_222417||full,k141_594492||full",['Unassigned'],['Unassigned'],['Unassigned']
346,VC_1326_0,3,36.39414840127583,12.6689288085904,0.7417828328541372,0.05714285714285714,1.7320508075688772,3.3166247903554,3,3,1.0,2.6257009075568223,"k141_321885||full,k141_46104||full_1,k141_95655||full",['Unassigned'],['Unassigned'],['Unassigned']
347,VC_1327_0,2,4.496403401117199,16.64568053537488,0.2126755060959827,0.6926327840419602,1.0,1.0,1,1,1.0,1.0,"k141_373749||full,k141_519197||full",['Unassigned'],['Unassigned'],['Unassigned']
348,VC_1328_0,2,3.797440893008618,19.487624803085193,0.1630848262388909,0.613892513437776,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"k141_25840||full,k141_574183||full",['Unassigned'],['Unassigned'],['Unassigned']
349,VC_1329_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_223422||full,k141_41490||full",['Unassigned'],['Unassigned'],['Unassigned']
350,VC_132_0,3,439.2452357734064,308.7890219626421,0.5871993578245965,0.006715752908741212,1.4142135623730951,2.23606797749979,3,3,1.0,1.7941107824805875,"Oenococcus~phage~phi9805,Oenococcus~phage~phiS11,Oenococcus~phage~phiS13",['Unassigned'],['Unassigned'],['Unassigned']
351,VC_1330_0,6,18.578866941150647,0,1.0,1,0.0,0.0,15,15,1.0,0.0,"k141_224046||full,k141_355252||full,k141_428339||full,k141_431351||full,k141_484318||full,k141_79513||full",['Unassigned'],['Unassigned'],['Unassigned']
352,VC_1331_0,3,3.7157733882301294,0,1.0,1,0.0,0.0,3,3,1.0,0.0,"k141_224549||full,k141_39905||full,k141_520980||full",['Unassigned'],['Unassigned'],['Unassigned']
353,VC_1332_0,2,5.700519635903211,5.90466321774797,0.49120463742712456,0.4795001221869535,0.0,0.0,1,1,1.0,0.0,"k141_225061||full,k141_259207||full",['Unassigned'],['Unassigned'],['Unassigned']
354,VC_1333_0,4,30.088628230083508,5.90466321774797,0.8359510069728919,0.24052573377306952,1.4142135623730951,2.6457513110645907,6,6,1.0,2.029982436718843,"k141_315425||full,k141_389113||full,k141_474994||full,k141_551313||full",['Unassigned'],['Unassigned'],['Unassigned']
355,VC_1334_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_225769||full,k141_496942||full",['Unassigned'],['Unassigned'],['Unassigned']
356,VC_1335_0,2,5.098459644538757,36.995316932511514,0.12112145925434643,0.15284975267532605,0.0,0.0,1,1,1.0,0.0,"k141_287195||full,k141_332605||full",['Unassigned'],['Unassigned'],['Unassigned']
357,VC_1336_0,3,3.7157733882301294,0,1.0,1,0.0,0.0,3,3,1.0,0.0,"k141_225829||lt2gene,k141_449007||lt2gene,k141_579804||lt2gene",['Unassigned'],['Unassigned'],['Unassigned']
358,VC_1337_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_225906||full,k141_529511||full",['Unassigned'],['Unassigned'],['Unassigned']
359,VC_1338_0,3,40.18828392271852,0,1.0,1,0.0,1.0,3,3,1.0,0.6666666666666666,"k141_22605||full,k141_422906||full,k141_534388||full",['Unassigned'],['Unassigned'],['Unassigned']
360,VC_1339_0,2,8.639568397844403,4.700519635920049,0.647639534010361,1.0,1.0,1.0,1,1,1.0,1.0,"k141_430870||full,k141_81475||full",['Unassigned'],['Unassigned'],['Unassigned']
361,VC_1340_0,4,9.562909203253787,0,1.0,1,1.7320508075688772,3.1622776601683795,6,6,1.0,2.597362787922435,"k141_226299||full,k141_393535||full,k141_480326||full,k141_582559||full",['Unassigned'],['Unassigned'],['Unassigned']
362,VC_1342_0,2,3.4830356916955925,0,1.0,1,2.6457513110645907,2.6457513110645907,1,1,1.0,2.6457513110645907,"k141_226353||0_partial,k141_241170||full",['Unassigned'],['Unassigned'],['Unassigned']
363,VC_1343_0,2,2.47527782058825,0,1.0,1,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"k141_226459||full,k141_408003||full",['Unassigned'],['Unassigned'],['Unassigned']
364,VC_1345_0,2,5.098459644538757,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_226933||full,k141_572985||full",['Unassigned'],['Unassigned'],['Unassigned']
365,VC_1346_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_227090||full,k141_39834||lt2gene",['Unassigned'],['Unassigned'],['Unassigned']
366,VC_1347_0,6,26.75751042785859,21.06257906822615,0.5595453858372506,0.1937369771719496,1.4142135623730951,4.242640687119285,15,15,1.0,3.150664197976305,"k141_286179||full,k141_342488||full,k141_435550||full,k141_533110||full,k141_546384||full,k141_70479||full",['Unassigned'],['Unassigned'],['Unassigned']
367,VC_1348_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_227730||full,k141_53697||full",['Unassigned'],['Unassigned'],['Unassigned']
368,VC_1349_0,2,3.797440893008618,0,1.0,1,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"k141_227834||full,k141_335435||full",['Unassigned'],['Unassigned'],['Unassigned']
369,VC_134_0,4,1654.7232980021213,0,1.0,1,3.4641016151377544,4.69041575982343,6,6,1.0,4.281872265679157,"Bacillus~phage~Slash,Bacillus~phage~Stahl,Bacillus~phage~Staley,Bacillus~phage~Stills",['Caudovirales'],['Siphoviridae'],['Slashvirus']
370,VC_1350_0,2,2.4830956621801192,0,1.0,1,3.0,3.0,1,1,1.0,3.0,"k141_227908||full,k141_445407||full",['Unassigned'],['Unassigned'],['Unassigned']
371,VC_1351_0,2,4.1564515915523295,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_228045||full,k141_510384||full",['Unassigned'],['Unassigned'],['Unassigned']
372,VC_1352_0,2,3.3995121286502723,0,1.0,1,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,"k141_228141||full,k141_398465||full",['Unassigned'],['Unassigned'],['Unassigned']
373,VC_1353_0,2,8.86141314937402,11.981184737865089,0.4251587636682961,0.4,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,"k141_228539||full,k141_377970||full",['Unassigned'],['Unassigned'],['Unassigned']
374,VC_1354_0,3,3.7157733882301294,0,1.0,1,0.0,0.0,3,3,1.0,0.0,"k141_228831||lt2gene,k141_240272||lt2gene,k141_396180||full",['Unassigned'],['Unassigned'],['Unassigned']
375,VC_1355_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_228957||full,k141_283133||full",['Unassigned'],['Unassigned'],['Unassigned']
376,VC_1356_0,2,3.797440893008618,0,1.0,1,1.0,1.0,1,1,1.0,1.0,"k141_228980||full,k141_488886||full",['Unassigned'],['Unassigned'],['Unassigned']
377,VC_1357_0,2,1.2385911294100431,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_229140||full,k141_515102||full",['Unassigned'],['Unassigned'],['Unassigned']
378,VC_1358_0,2,2.077375293901289,0,1.0,1,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,"k141_229171||full,k141_521044||full",['Unassigned'],['Unassigned'],['Unassigned']
379,VC_1359_0,2,5.098459644538757,0,1.0,1,1.0,1.0,1,1,1.0,1.0,"k141_229192||full,k141_345160||full",['Unassigned'],['Unassigned'],['Unassigned']
380,VC_135_0,2,51.131276540623176,74.11856397565161,0.4082342646494568,0.08695652173913043,6.0,6.0,1,1,1.0,6.0,"Lactobacillus~phage~PLE2,Lactobacillus~phage~iA2",['Unassigned'],['Unassigned'],['Unassigned']
381,VC_1360_0,2,1.7143158035251638,3.5255416198963783,0.3271684065032715,1.0,3.4641016151377544,3.4641016151377544,1,1,1.0,3.4641016151377544,"k141_22949||full,k141_237746||full",['Unassigned'],['Unassigned'],['Unassigned']
382,VC_1361_0,4,7.431546776460259,0,1.0,1,0.0,0.0,6,6,1.0,0.0,"k141_22955||full,k141_22960||full,k141_531009||full,k141_590666||full",['Unassigned'],['Unassigned'],['Unassigned']
383,VC_1362_0,2,25.94775282351125,4.25925492983507,0.8589977873805382,1.0,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,"k141_229972||full,k141_499261||full",['Unassigned'],['Unassigned'],['Unassigned']
384,VC_1363_0,2,5.975006384042212,11.133351434587327,0.34924488062413217,1.0,3.0,3.0,1,1,1.0,3.0,"k141_452090||full,k141_487599||full",['Unassigned'],['Unassigned'],['Unassigned']
385,VC_1364_0,2,4.700519635920049,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_230801||full,k141_459838||full",['Unassigned'],['Unassigned'],['Unassigned']
386,VC_1365_0,5,61.77958494329718,14.573232604660236,0.8091330081498729,0.18781218781218784,1.0,3.0,10,10,1.0,2.084993807363305,"k141_230949||full,k141_27470||full,k141_32155||full,k141_360146||full,k141_510523||full",['Unassigned'],['Unassigned'],['Unassigned']
387,VC_1367_0,1,0,6.45013917425022,0.0,1,0,0,1,1,1,0,k141_408360||full,['Unassigned'],['Unassigned'],['Unassigned']
388,VC_1369_0,2,12.721275834465931,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"k141_231014||full,k141_24473||full_1",['Unassigned'],['Unassigned'],['Unassigned']
389,VC_136_0,3,900.0,318.6238153272124,0.7385380038370095,0.00848834937055532,4.47213595499958,7.615773105863909,3,3,1.0,6.4787927630710085,"Lactococcus~phage~949,Lactococcus~phage~WRP3,Lactococcus~phage~phiL47",['Unassigned'],['Unassigned'],['Unassigned']
